tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	56287	0	live	GKN1	AMP18, BRICD1, CA11, FOV, foveolin	gastrokine 1	gastrokine-1|18 kDa antrum mucosa protein|BRICHOS domain containing 1	2p13.3	2	NC_000002.12	68974636	68980976	plus	6	606402	
9606	Homo sapiens	7073	0	live	TIAL1	TCBP, TIAR	TIA1 cytotoxic granule associated RNA binding protein like 1	nucleolysin TIAR|T-cluster binding protein|TIA-1-related nucleolysin|TIA1 related|aging-associated gene 7 protein	10q26.11	10	NC_000010.11	119573465	119596964	minus	17	603413	
9606	Homo sapiens	3182	0	live	HNRNPAB	ABBP1, HNRPAB	heterogeneous nuclear ribonucleoprotein A/B	heterogeneous nuclear ribonucleoprotein A/B|ABBP-1|APOBEC1-binding protein 1|apobec-1 binding protein 1|apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1-binding protein 1|hnRNP A/B|hnRNP type A/B protein	5q35.3	5	NC_000005.10	178204533	178211163	plus	7	602688	
9606	Homo sapiens	5162	0	live	PDHB	E1betaD, PDHE1-B, PDHE1B, PHE1B, PDHB	pyruvate dehydrogenase E1 subunit beta	pyruvate dehydrogenase E1 component subunit beta, mitochondrial|epididymis secretory sperm binding protein|pyruvate dehydrogenase (lipoamide) beta|pyruvate dehydrogenase E1 beta subunit|pyruvate dehydrogenase, E1 beta polypeptide	3p14.3	3	NC_000003.12	58427630	58433832	minus	9	179060	
9606	Homo sapiens	364	0	live	AQP7	AQP7L, AQPap, GLYCQTL	aquaporin 7	aquaporin-7|aquaglyceroporin-7|aquaporin adipose	9p13.3	9	NC_000009.12	33383191	33402568	minus	10	602974	
9606	Homo sapiens	284654	0	live	RSPO1	CRISTIN3, RSPO	R-spondin 1	R-spondin-1|R-spondin homolog|roof plate-specific spondin-1	1p34.3	1	NC_000001.11	37611350	37634892	minus	8	609595	
9606	Homo sapiens	23122	0	live	CLASP2		cytoplasmic linker associated protein 2	CLIP-associating protein 2|CLIP-associating protein CLASP2|multiple asters (Mast)-like homolog 2|protein Orbit homolog 2	3p22.3	3	NC_000003.12	33496245	33718254	minus	47	605853	
9606	Homo sapiens	6369	0	live	CCL24	Ckb-6, MPIF-2, MPIF2, SCYA24	C-C motif chemokine ligand 24	C-C motif chemokine 24|CK-beta-6|chemokine (C-C motif) ligand 24|eosinophil chemotactic protein 2|eotaxin-2|myeloid progenitor inhibitory factor 2|small inducible cytokine subfamily A (Cys-Cys), member 24|small-inducible cytokine A24	7q11.23	7	NC_000007.14	75810825	75823372	minus	6	602495	
9606	Homo sapiens	4212	0	live	MEIS2	CPCMR, HsT18361, MRG1	Meis homeobox 2	homeobox protein Meis2|Meis homolog 2|Meis1, myeloid ecotropic viral integration site 1 homolog 2|Meis1-related gene 1|TALE homeobox protein Meis2|meis1-related protein 1	15q14	15	NC_000015.10	36889204	37101311	minus	15	601740	
9606	Homo sapiens	51552	0	live	RAB14	FBP, RAB-14	RAB14, member RAS oncogene family	ras-related protein Rab-14|F protein-binding protein 1|bA165P4.3 (member RAS oncogene family)|small GTP binding protein RAB14	9q33.2	9	NC_000009.12	121178133	121201869	minus	8	612673	
9606	Homo sapiens	10294	0	live	DNAJA2	CPR3, DJ3, DJA2, DNAJ, DNJ3, HIRIP4, PRO3015, RDJ2	DnaJ heat shock protein family (Hsp40) member A2	dnaJ homolog subfamily A member 2|DnaJ (Hsp40) homolog, subfamily A, member 2|HIRA interacting protein 4|cell cycle progression 3 protein|cell cycle progression restoration gene 3 protein|renal carcinoma antigen NY-REN-14	16q11.2	16	NC_000016.10	46955362	46973674	minus	9	611322	
9606	Homo sapiens	5189	0	live	PEX1	HMLR1, PBD1A, PBD1B, ZWS, ZWS1	peroxisomal biogenesis factor 1	peroxisomal ATPase PEX1|Zellweger syndrome|peroxin-1|peroxisome biogenesis disorder protein 1	7q21.2	7	NC_000007.14	92487025	92528520	minus	24	602136	
9606	Homo sapiens	5713	0	live	PSMD7	MOV34, P40, Rpn8, S12	proteasome 26S subunit, non-ATPase 7	26S proteasome non-ATPase regulatory subunit 7|26S proteasome regulatory subunit S12|26S proteasome regulatory subunit rpn8|Moloney leukemia virus-34 proviral integration|Mov34 homolog|proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (Mov34 homolog)|proteasome subunit p40	16q23.1	16	NC_000016.10	74296814	74306288	plus	7	157970	
9606	Homo sapiens	1823	0	live	DSC1	CDHF1, DG2/DG3	desmocollin 1	desmocollin-1|cadherin family member 1|desmosomal glycoprotein 2/3	18q12.1	18	NC_000018.10	31129236	31162856	minus	17	125643	
9606	Homo sapiens	84735	0	live	CNDP1	CN1, CPGL2, HsT2308	carnosine dipeptidase 1	beta-Ala-His dipeptidase|CNDP dipeptidase 1|carnosinase 1|carnosine dipeptidase 1 (metallopeptidase M20 family)|glutamate carboxypeptidase-like protein 2|serum carnosinase	18q22.3	18	NC_000018.10	74534500	74587212	plus	12	609064	
9606	Homo sapiens	3751	0	live	KCND2	KV4.2, RK5	potassium voltage-gated channel subfamily D member 2	potassium voltage-gated channel subfamily D member 2|potassium channel, voltage gated Shal related subfamily D, member 2|voltage-gated potassium channel subunit Kv4.2|voltage-sensitive potassium channel	7q31.31	7	NC_000007.14	120272908	120750337	plus	7	605410	
9606	Homo sapiens	11218	0	live	DDX20	DP103, GEMIN3	DEAD-box helicase 20	probable ATP-dependent RNA helicase DDX20|DEAD (Asp-Glu-Ala-Asp) box polypeptide 20|DEAD box protein 20|DEAD box protein DP 103|DEAD-box protein DP103|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 20, 103kD|SMN-interacting protein|component of gems 3|gemin-3	1p13.2	1	NC_000001.11	111755901	111768000	plus	11	606168	
9606	Homo sapiens	822	0	live	CAPG	AFCP, HEL-S-66, MCP	capping actin protein, gelsolin like	macrophage-capping protein|actin-regulatory protein CAP-G|capping protein (actin filament), gelsolin-like|epididymis secretory protein Li 66|gelsolin-like capping protein	2p11.2	2	NC_000002.12	85391602	85419540	minus	17	153615	
9606	Homo sapiens	50674	0	live	NEUROG3	Atoh5, Math4B, NGN-3, bHLHa7, ngn3	neurogenin 3	neurogenin-3|class A basic helix-loop-helix protein 7|protein atonal homolog 5	10q22.1	10	NC_000010.11	69571485	69573422	minus	2	604882	
9606	Homo sapiens	10752	0	live	CHL1	CALL, L1CAM2	cell adhesion molecule L1 like	neural cell adhesion molecule L1-like protein|L1 cell adhesion molecule 2|cell adhesion molecule with homology to L1CAM (close homolog of L1)|cell adhesion molecule with homology to L1CAM (close homologue of L1)|close homolog of L1	3p26.3	3	NC_000003.12	196763	409417	plus	32	607416	
9606	Homo sapiens	7027	0	live	TFDP1	DILC, DP1, DRTF1, Dp-1	transcription factor Dp-1	transcription factor Dp-1|DRTF1-polypeptide 1|E2F dimerization partner 1|E2F-related transcription factor|down-regulated in liver cancer stem cells	13q34	13	NC_000013.11	113584688	113641473	plus	15	189902	
9606	Homo sapiens	487	0	live	ATP2A1	ATP2A, SERCA1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1	sarcoplasmic/endoplasmic reticulum calcium ATPase 1|ATPase, Ca++ transporting, cardiac muscle, fast twitch 1|SR Ca(2+)-ATPase 1|calcium pump 1|endoplasmic reticulum class 1/2 Ca(2+) ATPase	16p11.2	16	NC_000016.10	28878488	28904466	plus	24	108730	
9606	Homo sapiens	83756	0	live	TAS1R3	T1R3	taste 1 receptor member 3	taste receptor type 1 member 3|sweet taste receptor T1R3|taste receptor, type 1, member 3	1p36.33	1	NC_000001.11	1331280	1335314	plus	6	605865	
9606	Homo sapiens	6205	0	live	RPS11	S11, uS17	ribosomal protein S11	small ribosomal subunit protein uS17|40S ribosomal protein S11	19q13.33	19	NC_000019.10	49496434	49499708	plus	5	180471	
9606	Homo sapiens	56913	0	live	C1GALT1	C1GALT, T-synthase	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1|B3Gal-T8|core 1 O-glycan T-synthase|core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1|core 1 beta3-Gal-T1|epididymis secretory sperm binding protein	7p22.1-p21.3	7	NC_000007.14	7157377	7248616	plus	14	610555	
9606	Homo sapiens	5985	0	live	RFC5	RFC36	replication factor C subunit 5	replication factor C subunit 5|A1 36 kDa subunit|RF-C 36 kDa subunit|RFC, 36.5 kD subunit|replication factor C (activator 1) 5, 36.5kDa|replication factor C, 36-kDa subunit	12q24.23	12	NC_000012.12	118016703	118041448	plus	16	600407	
9606	Homo sapiens	6456	0	live	SH3GL2	CNSA2, EEN-B1, SH3D2A, SH3P4	SH3 domain containing GRB2 like 2, endophilin A1	endophilin-A1|Endophilin A1 BAR domain|SH3 domain protein 2A|SH3 domain-containing GRB2-like protein 2|SH3-domain GRB2-like 2|bA335L15.1 (SH3-domain GRB2-like 2)|endophilin-1	9p22.2	9	NC_000009.12	17579066	17797124	plus	11	604465	
9606	Homo sapiens	56937	0	live	PMEPA1	STAG1, TMEPAI	prostate transmembrane protein, androgen induced 1	protein TMEPAI|solid tumor-associated 1 protein|solid tumor-associated gene 1|transmembrane, prostate androgen induced RNA	20q13.31	20	NC_000020.11	57648396	57711472	minus	7	606564	
9606	Homo sapiens	1371	0	live	CPOX	COX, CPO, CPX, HARPO, HCP	coproporphyrinogen oxidase	oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial|coprogen oxidase|coproporphyrinogenase|homozygous coproporphyria	3q11.2	3	NC_000003.12	98570488	98593611	minus	11	612732	
9606	Homo sapiens	375611	0	live	SLC26A5	DFNB61, PRES	solute carrier family 26 member 5	prestin|prestin (motor protein)|solute carrier family 26 (anion exchanger), member 5	7q22.1	7	NC_000007.14	103352730	103446207	minus	22	604943	
9606	Homo sapiens	80704	0	live	SLC19A3	BBGD, THMD2, THTR2, hTHTR2, thTr-2	solute carrier family 19 member 3	thiamine transporter 2|solute carrier family 19 (thiamine transporter), member 3	2q36.3	2	NC_000002.12	227683763	227718028	minus	9	606152	
9606	Homo sapiens	10270	0	live	AKAP8	AKAP 95, AKAP-8, AKAP-95, AKAP95	A-kinase anchoring protein 8	A-kinase anchor protein 8|A kinase (PRKA) anchor protein 8|A-kinase anchor protein, 95kDa	19p13.12	19	NC_000019.10	15353385	15379787	minus	14	604692	
9606	Homo sapiens	1130	0	live	LYST	CHS, CHS1, Mauve	lysosomal trafficking regulator	lysosomal-trafficking regulator|Chediak-Higashi syndrome 1|beige homolog	1q42.3	1	NC_000001.11	235661031	235883713	minus	59	606897	
9606	Homo sapiens	10252	0	live	SPRY1	hSPRY1	sprouty RTK signaling antagonist 1	protein sprouty homolog 1|sprouty homolog 1, antagonist of FGF signaling|sprouty, Drosophila, homolog of, 1 (antagonist of FGF signaling)|spry-1	4q28.1	4	NC_000004.12	123396795	123403760	plus	6	602465	
9606	Homo sapiens	4999	0	live	ORC2	ORC2L	origin recognition complex subunit 2	origin recognition complex subunit 2|origin recognition complex protein 2 homolog|origin recognition complex, subunit 2 homolog	2q33.1	2	NC_000002.12	200908977	200963660	minus	20	601182	
9606	Homo sapiens	27433	0	live	TOR2A	TORP1	torsin family 2 member A	prosalusin|salusin-beta|torsin-2A|torsin-related protein 1	9q34.11	9	NC_000009.12	127731524	127735294	minus	5	608052	
9606	Homo sapiens	6132	0	live	RPL8	L8, uL2	ribosomal protein L8	large ribosomal subunit protein uL2|60S ribosomal protein L8	8q24.3	8	NC_000008.11	144789769	144792390	minus	6	604177	
9606	Homo sapiens	4150	0	live	MAZ	PUR1, Pur-1, SAF-1, SAF-2, SAF-3, ZF87, ZNF801, Zif87	MYC associated zinc finger protein	myc-associated zinc finger protein|MAZI|purine-binding transcription factor|serum amyloid A activating factor 1|serum amyloid A activating factor 2|transcription factor Zif87|zinc finger protein 801|zinc-finger protein, 87 kilodaltons	16p11.2	16	NC_000016.10	29806124	29811164	plus	7	600999	
9606	Homo sapiens	284403	0	live	WDR62	C19orf14, MCPH2	WD repeat domain 62	WD repeat-containing protein 62|microcephaly, primary autosomal recessive 2	19q13.12	19	NC_000019.10	36054897	36111145	plus	35	613583	
9606	Homo sapiens	1748	0	live	DLX4	BP1, DLX7, DLX8, DLX9, OFC15	distal-less homeobox 4	homeobox protein DLX-4|beta protein 1|distal-less homeo box 7|distal-less homeo box 9|homeobox protein DLX-7|homeobox protein DLX-8	17q21.33	17	NC_000017.11	49968572	49974959	plus	3	601911	
9606	Homo sapiens	5406	0	live	PNLIP	PLD, PTL, PNLIP	pancreatic lipase	pancreatic triacylglycerol lipase|triacylglycerol acylhydrolase|triacylglycerol lipase	10q25.3	10	NC_000010.11	116545931	116567855	plus	13	246600	
9606	Homo sapiens	80204	0	live	FBXO11	FBX11, IDDFBA, PRMT9, UBR6, UG063H01, VIT1	F-box protein 11	F-box only protein 11|protein arginine N-methyltransferase 9|ubiquitin protein ligase E3 component n-recognin 6|vitiligo-associated protein 1|vitiligo-associated protein VIT-1	2p16.3	2	NC_000002.12	47806920	47906498	minus	26	607871	
9606	Homo sapiens	9882	0	live	TBC1D4	AS160, NIDDM5	TBC1 domain family member 4	TBC1 domain family member 4|TBC (Tre-2, BUB2, CDC16) domain-containing protein|akt substrate of 160 kDa	13q22.2	13	NC_000013.11	75283503	75482169	minus	23	612465	
9606	Homo sapiens	2863	0	live	GPR39	ZnR	G protein-coupled receptor 39	G-protein coupled receptor 39|zinc sensing receptor	2q21.2	2	NC_000002.12	132416805	132646582	plus	2	602886	
9606	Homo sapiens	435	0	live	ASL	ASAL	argininosuccinate lyase	argininosuccinate lyase|argininosuccinase|arginosuccinase	7q11.21	7	NC_000007.14	66075819	66093576	plus	16	608310	
9606	Homo sapiens	3779	0	live	KCNMB1	BKbeta1, K(VCA)beta, SLO-BETA, hbeta1, hslo-beta, k(VCA)beta-1, slo-beta-1	potassium calcium-activated channel subfamily M regulatory beta subunit 1	calcium-activated potassium channel subunit beta-1|BK channel beta subunit 1|BK channel subunit beta-1|MaxiK channel beta-subunit 1|big potassium channel beta subunit 1|calcium-activated potassium channel, subfamily M subunit beta-1|charybdotoxin receptor subunit beta-1|large conductance Ca2+-activated K+ channel beta 1 subunit|maxi K channel subunit beta-1|potassium channel subfamily M regulatory beta subunit 1|potassium large conductance calcium-activated channel, subfamily M, beta member 1	5q35.1	5	NC_000005.10	170374671	170389367	minus	4	603951	
9606	Homo sapiens	1854	0	live	DUT	BMFDMS, dUTPase	deoxyuridine triphosphatase	deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial|dUTP diphosphatase|dUTP nucleotidohydrolase|dUTP pyrophosphatase	15q21.1	15	NC_000015.10	48331095	48343373	plus	8	601266	
9606	Homo sapiens	10972	0	live	TMED10	P24(DELTA), S31I125, S31III125, TMP21, Tmp-21-I, p23, p24d1	transmembrane p24 trafficking protein 10	transmembrane emp24 domain-containing protein 10|21 kDa transmembrane trafficking protein|p24 family protein delta-1|p24delta|p24delta1|testicular tissue protein Li 206|transmembrane emp24-like trafficking protein 10|transmembrane protein Tmp21	14q24.3	14	NC_000014.9	75131469	75176612	minus	5	605406	
9606	Homo sapiens	11136	0	live	SLC7A9	BAT1, CSNU3	solute carrier family 7 member 9	B(0,+)-type amino acid transporter 1|b(0,+)AT|cystinuria type 3|glycoprotein-associated amino acid transporter b0,+AT1|solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9|solute carrier family 7 (cationic amino acid transporter, y+ system), member 9|solute carrier family 7 (glycoprotein-associated amino acid transporter light chain, bo,+ system), member 9	19q13.11	19	NC_000019.10	32830511	32869767	minus	13	604144	
9606	Homo sapiens	128866	0	live	CHMP4B	C20orf178, CHMP4A, CTPP3, CTRCT31, SNF7, SNF7-2, Shax1, VPS32B, Vps32-2, dJ553F4.4	charged multivesicular body protein 4B	charged multivesicular body protein 4b|SNF7 homolog associated with Alix 1|Snf7 homologue associated with Alix 1|chromatin modifying protein 4B|chromatin-modifying protein 4b|vacuolar protein-sorting-associated protein 32-2	20q11.22	20	NC_000020.11	33811348	33854366	plus	5	610897	
9606	Homo sapiens	27036	0	live	SIGLEC7	AIRM-1, AIRM1, CD328, CDw328, D-siglec, QA79, SIGLEC-7, SIGLEC19P, SIGLECP2, p75, p75/AIRM1	sialic acid binding Ig like lectin 7	sialic acid-binding Ig-like lectin 7|QA79 membrane protein|adhesion inhibitory receptor molecule 1, siglec-7|sialic acid binding immunoglobulin-like lectin 7	19q13.41	19	NC_000019.10	51142301	51153526	plus	7	604410	
9606	Homo sapiens	2218	0	live	FKTN	CMD1X, FCMD, LGMD2M, LGMDR13, MDDGA4, MDDGB4, MDDGC4	fukutin	ribitol-5-phosphate transferase FKTN|Fukuyama type congenital muscular dystrophy protein|patient fukutin|ribitol-5-phosphate transferase	9q31.2	9	NC_000009.12	105558130	105641118	plus	17	607440	
9606	Homo sapiens	56946	0	live	EMSY	C11orf30, GL002	EMSY transcriptional repressor, BRCA2 interacting	BRCA2-interacting transcriptional repressor EMSY|EMSY, BRCA2 interacting transcriptional repressor|protein EMSY	11q13.5	11	NC_000011.10	76445018	76553031	plus	23	608574	
9606	Homo sapiens	8490	0	live	RGS5	MST092, MST106, MST129, MSTP032, MSTP092, MSTP106, MSTP129	regulator of G protein signaling 5	regulator of G-protein signaling 5|regulator of G-protein signalling 5	1q23.3	1	NC_000001.11	163142299	163321735	minus	10	603276	
9606	Homo sapiens	55801	0	live	IL26	AK155, IL-26	interleukin 26	interleukin-26	12q15	12	NC_000012.12	68201349	68225810	minus	5	605679	
9606	Homo sapiens	6141	0	live	RPL18	DBA18, L18, eL18	ribosomal protein L18	large ribosomal subunit protein eL18|60S ribosomal protein L18	19q13.33	19	NC_000019.10	48615331	48619178	minus	7	604179	
9606	Homo sapiens	5983	0	live	RFC3	RFC38	replication factor C subunit 3	replication factor C subunit 3|A1 38 kDa subunit|RF-C 38 kDa subunit|RFC, 38 kD subunit|activator 1 38 kDa subunit|activator 1 subunit 3|replication factor C (activator 1) 3, 38kDa|replication factor C 38 kDa subunit	13q13.2	13	NC_000013.11	33818149	33977377	plus	14	600405	
9606	Homo sapiens	9804	0	live	TOMM20	MAS20, MOM19, TOM20	translocase of outer mitochondrial membrane 20	mitochondrial import receptor subunit TOM20 homolog|mitochondrial 20 kDa outer membrane protein|outer mitochondrial membrane receptor Tom20|translocase of outer mitochondrial membrane 20 homolog type II	1q42.3	1	NC_000001.11	235109341	235128837	minus	5	601848	
9606	Homo sapiens	89832	0	live	CHRFAM7A	CHRNA7, CHRNA7-DR1, D-10, NACHRA7	CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion	CHRNA7-FAM7A fusion protein|CHRNA7 (cholinergic receptor, nicotinic, alpha 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion|CHRNA7 (cholinergic receptor, nicotinic, alpha polypeptide 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion|Neuronal acetylcholine receptor subunit alpha-7|alpha 7 neuronal nicotinic acetylcholine receptor-FAM7A hybrid|alpha-7 nicotinic cholinergic receptor subunit	15q13.2	15	NC_000015.10	30360566	30393900	minus	12	609756	
9606	Homo sapiens	55135	0	live	WRAP53	DKCB3, TCAB1, WDR79	WD repeat containing antisense to TP53	telomerase Cajal body protein 1|WD repeat-containing protein 79|WD repeat-containing protein WRAP53|WD40 protein Wrap53|WD40 repeat-containing protein antisense to TP53|WD40 repeat-containing protein encoding RNA antisense to p53|WRAP53beta	17p13.1	17	NC_000017.11	7686071	7703502	plus	13	612661	
9606	Homo sapiens	6430	0	live	SRSF5	HRS, SFRS5, SRP40	serine and arginine rich splicing factor 5	serine/arginine-rich splicing factor 5|SR splicing factor 5|delayed-early protein HRS|pre-mRNA-splicing factor SRP40|splicing factor, arginine/serine-rich 5	14q24.1	14	NC_000014.9	69767142	69772005	plus	9	600914	
9606	Homo sapiens	911	0	live	CD1C	BDCA1, CD1, CD1A, R7	CD1c molecule	T-cell surface glycoprotein CD1c|CD1C antigen, c polypeptide|cortical thymocyte antigen CD1C|differentiation antigen CD1-alpha-3	1q23.1	1	NC_000001.11	158289923	158294774	plus	6	188340	
9606	Homo sapiens	1154	0	live	CISH	BACTS2, CIS, CIS-1, G18, SOCS	cytokine inducible SH2 containing protein	cytokine-inducible SH2-containing protein|cytokine-inducible inhibitor of signaling type 1B|suppressor of cytokine signaling	3p21.2	3	NC_000003.12	50606489	50611774	minus	4	602441	
